timestamp,car,speed_kmh,rpm,gear,throttle,brake,accel_ms2,jerk,label
1778050086.7725985,beam,82.01,2366,3,25.4,0.0,0.055,0.734,normal
1778050140.2114596,beam,83.41,2154,3,0.0,0.0,-0.9,-1.767,normal
1778050261.9944828,beam,54.68,1621,3,14.29,0.0,0.46,-0.501,normal
1778050677.7061107,beam,103.96,2762,3,0.0,24.6,-2.526,-17.26,racing
1778050997.3790236,beam,62.31,1356,3,0.0,0.0,-0.598,0.671,racing
1778050852.2997398,beam,130.14,3759,3,100.0,0.0,0.318,-0.457,racing
1778051016.2290163,beam,129.57,5581,2,98.44,0.0,0.698,-3.125,racing
1778049910.8290715,beam,69.78,2138,3,26.98,0.0,0.146,-1.753,normal
1778049815.001812,beam,22.15,2128,1,32.54,0.0,1.443,-5.723,normal
1778050946.7339003,beam,91.53,2809,3,55.86,6.75,0.151,2.967,racing
1778050086.8765726,beam,82.02,2370,3,25.4,0.0,0.006,-0.475,normal
1778050078.395635,beam,80.36,2347,3,26.59,0.0,0.103,-0.38,normal
1778050547.7197704,beam,148.72,4150,3,58.99,0.0,0.023,0.409,racing
1778050580.7649963,beam,110.07,2915,3,0.0,0.0,-0.857,0.187,racing
1778049895.1441746,beam,59.04,1813,3,19.84,0.0,-0.138,-4.194,normal
1778050234.2769442,beam,68.52,1931,3,14.29,0.0,-0.169,-0.306,normal
1778050522.7815502,beam,127.11,3684,3,100.0,0.0,0.52,-0.481,racing
1778049843.0796432,beam,79.15,2369,3,31.35,0.0,0.306,1.617,normal
1778049886.911601,beam,94.68,2483,3,0.0,0.0,-1.053,-2.835,normal
1778050521.4631565,beam,129.5,3451,3,0.0,0.0,-0.976,2.56,racing
1778050810.793356,beam,127.3,5492,2,100.0,0.0,0.943,-1.603,racing
1778050070.3131857,beam,77.78,2340,3,22.62,0.0,0.202,-1.126,normal
1778050692.119133,beam,28.53,2373,2,100.0,11.51,0.467,4.006,racing
1778050173.3985934,beam,87.15,2352,3,7.54,0.0,-0.549,0.32,normal
1778050496.2850337,beam,56.11,4647,1,97.66,0.0,0.874,-6.802,racing
1778049814.2318048,beam,16.5,1984,1,33.33,0.0,2.445,0.183,normal
1778050113.7305582,beam,89.82,2581,3,28.57,0.0,0.035,-0.378,normal
1778049908.5779464,beam,67.95,2105,3,26.98,0.0,0.303,0.155,normal
1778050956.2307076,beam,97.89,2572,3,0.0,0.0,-0.756,2.176,racing
1778049911.9949498,beam,70.57,2152,3,26.98,0.0,0.291,1.037,normal
1778050904.5463898,beam,90.49,3709,2,100.0,0.0,0.078,0.285,racing
1778049925.2466576,beam,77.23,2286,3,26.98,0.0,0.085,0.198,normal
1778050690.1993804,beam,33.14,2583,1,0.0,10.32,-2.311,-5.382,racing
1778050524.4279509,beam,130.1,3754,3,100.0,0.0,0.529,0.198,racing
1778050816.5910337,beam,97.15,2576,3,0.0,52.34,-5.704,-1.484,racing
1778049950.282726,beam,79.94,2290,3,22.62,0.0,0.291,1.521,normal
1778050497.3674634,beam,59.39,3633,2,58.99,0.0,0.293,-5.392,racing
1778050950.8695638,beam,98.14,3026,3,78.12,0.0,0.617,0.434,racing
1778050769.1960049,beam,90.25,2675,3,40.08,0.0,0.215,0.743,racing
1778050988.327521,beam,92.93,3891,2,0.0,0.0,-1.067,-0.614,racing
1778049842.293717,beam,78.57,2353,3,30.55,0.0,0.074,-2.569,normal
1778050552.152956,beam,148.68,4148,3,58.2,0.0,0.007,0.471,racing
1778050041.0535831,beam,55.18,1744,3,18.65,0.0,-0.474,2.908,normal
1778049948.0298734,beam,79.59,2315,3,25.4,0.0,0.098,0.337,normal
1778050073.511006,beam,78.72,2312,3,26.59,0.0,0.057,-0.525,normal
1778049874.3170276,beam,92.83,2663,3,30.16,0.0,0.068,0.191,normal
1778049969.1225526,beam,85.39,2213,3,0.0,0.0,-0.732,1.199,normal
1778050251.3117993,beam,53.15,1598,3,14.29,0.0,-0.281,0.554,normal
1778050552.7023404,beam,147.51,3941,3,0.0,0.0,-1.634,-3.389,racing
1778049948.2645109,beam,79.62,2318,3,25.0,0.0,-0.014,-0.833,normal
1778050876.1420858,beam,114.89,4993,2,100.0,0.0,0.848,0.549,racing
1778050508.4514558,beam,101.02,4440,2,100.0,0.0,1.208,2.282,racing
1778050209.9544024,beam,61.55,1935,3,22.62,0.0,0.241,0.484,normal
1778050714.361469,beam,112.7,4903,2,100.0,1.59,0.893,0.171,racing
1778050087.6425765,beam,82.12,2374,3,25.4,0.0,0.073,1.45,normal
1778050591.67723,beam,73.03,1836,3,0.0,0.0,-0.825,-0.965,racing
1778049921.6663444,beam,75.87,2256,3,26.98,0.0,0.026,-0.812,normal
1778050518.3490205,beam,129.61,5584,2,100.0,0.0,0.599,-0.418,racing
1778050709.0347908,beam,97.0,4283,2,100.0,4.37,0.895,1.861,racing
1778050762.6350312,beam,118.59,3409,3,54.69,0.0,0.253,0.593,racing
1778050493.521942,beam,36.67,3241,1,100.0,0.0,2.299,-0.288,racing
1778050879.5866158,beam,110.91,4660,2,0.0,0.0,-0.09,35.885,racing
1778050904.6650205,beam,90.87,3985,2,100.0,0.0,0.887,6.822,racing
1778050982.680392,beam,111.74,2961,3,0.0,0.0,-0.894,2.528,racing
1778050312.663144,beam,47.7,773,3,0.0,15.48,-1.77,-3.723,normal
1778050038.8225763,beam,59.37,1763,3,19.44,0.0,-0.611,-1.276,normal
1778050581.4133325,beam,104.4,2764,3,0.0,50.39,-6.51,-20.11,racing
1778049935.7698212,beam,77.36,2265,3,25.0,0.0,0.027,0.137,normal
1778049997.5790238,beam,78.3,2357,3,31.74,0.0,0.507,-4.281,normal
1778050153.7026122,beam,61.71,1849,3,18.65,0.79,0.176,0.001,normal
1778050976.3515985,beam,100.83,4433,2,100.0,0.0,1.017,-0.658,racing
1778050580.444054,beam,111.11,2947,3,0.0,0.0,-0.922,-0.392,racing
1778050029.9423587,beam,81.64,2185,3,5.95,0.0,-0.463,2.209,normal
1778049844.1470816,beam,79.89,2378,3,30.16,0.0,0.2,1.266,normal
1778049981.5480917,beam,55.38,1675,3,15.87,0.0,-0.392,0.715,normal
1778050032.9951096,beam,77.43,2136,3,12.7,0.0,-0.245,-0.324,normal
1778049876.2107968,beam,93.26,2674,3,30.16,0.0,0.047,-0.415,normal
1778050860.2465029,beam,49.06,2399,3,100.0,0.0,1.176,0.371,racing
1778050188.5512097,beam,54.97,1418,3,3.97,0.0,-0.602,-2.311,normal
1778050075.727172,beam,79.58,2328,3,26.59,0.0,0.429,6.802,normal
1778050046.017414,beam,44.97,1694,3,20.63,0.0,-0.689,-2.267,normal
1778050261.8829598,beam,54.5,1617,3,14.29,0.0,0.516,-2.741,normal
1778049984.588074,beam,51.98,1784,3,22.62,0.0,-0.005,0.997,normal
1778050233.5746672,beam,68.89,1939,3,14.29,0.0,-0.117,0.083,normal
1778050207.962629,beam,60.4,1904,3,22.62,0.0,0.186,0.213,normal
1778050946.1988251,beam,91.79,2736,3,45.24,7.94,-0.614,1.033,racing
1778050110.0708344,beam,88.87,2563,3,28.97,0.0,0.033,0.142,normal
1778050968.062817,beam,76.47,1985,3,0.0,40.87,-5.187,5.824,racing
1778050320.147329,beam,0.01,745,1,0.0,28.17,-0.006,-0.023,normal
1778050727.6274486,beam,130.41,3674,3,49.6,0.0,0.11,-0.421,racing
1778050559.4174726,beam,68.86,2481,3,58.99,0.0,0.757,0.014,racing
1778050119.830732,beam,90.32,2585,3,26.98,0.0,-0.006,-0.047,normal
1778050979.6428895,beam,107.9,3186,3,61.72,0.0,0.518,0.903,racing
1778049872.7013268,beam,92.38,2653,3,30.16,0.0,0.067,0.049,normal
1778050863.447571,beam,61.04,2988,2,100.0,0.0,1.377,-0.306,racing
1778050683.6298065,beam,44.86,771,3,0.0,0.0,-0.848,0.64,racing
1778050915.7411838,beam,126.07,5443,2,100.0,0.0,0.64,-0.63,racing
1778050521.0241537,beam,131.23,3499,3,0.0,0.0,-1.01,-0.895,racing
1778050082.7951117,beam,81.57,2370,3,26.19,0.0,0.074,0.333,normal
1778050233.2407267,beam,69.06,1943,3,14.29,0.0,-0.204,-0.89,normal
1778050293.9408631,beam,58.57,1852,3,21.43,0.0,0.135,1.094,normal
1778050927.3379357,beam,99.02,2599,3,0.0,0.0,-1.018,0.073,racing
1778050574.5639572,beam,106.31,3200,3,78.91,0.0,0.48,-0.747,racing
1778050000.4013317,beam,85.1,2505,3,32.14,0.0,0.562,-0.215,normal
1778050818.8755434,beam,77.37,1993,3,0.0,34.13,-3.388,3.617,racing
1778050097.5021317,beam,85.06,2474,3,28.17,0.0,0.159,1.086,normal
1778049851.4484017,beam,84.72,2490,3,31.35,0.0,0.097,-0.462,normal
1778050754.366927,beam,104.97,3162,3,75.39,0.0,0.549,1.934,racing
1778049999.0838604,beam,82.29,2439,3,31.74,0.0,0.706,-1.399,normal
1778050758.2345085,beam,112.88,3319,3,67.58,0.0,0.487,-0.785,racing
1778050843.9517822,beam,107.24,4490,3,0.0,0.0,-0.593,2.397,racing
1778050731.5399628,beam,131.79,3704,3,48.41,0.0,0.054,-0.511,racing
1778050707.7805114,beam,93.1,4133,2,100.0,4.76,0.79,0.572,racing
1778050047.1313584,beam,43.61,1687,3,21.43,0.0,-0.39,-1.701,normal
1778050178.6700025,beam,77.47,2035,3,2.78,0.0,-0.665,0.361,normal
1778050073.612944,beam,78.77,2313,3,26.59,0.0,0.157,0.985,normal
1778050797.126957,beam,80.75,3671,2,100.0,0.0,1.357,-0.02,racing
1778050296.671835,beam,59.75,1878,3,21.43,0.0,0.149,0.404,normal
1778049952.5319538,beam,82.84,2366,3,23.02,0.0,0.445,0.707,normal
1778049955.5364652,beam,87.26,2479,3,23.81,0.0,0.182,0.917,normal
1778050638.431265,beam,97.52,2940,3,55.86,0.0,0.348,1.202,racing
1778050031.19226,beam,79.52,2175,3,10.71,0.0,-0.501,-1.522,normal
1778050254.3540938,beam,49.89,1518,3,13.49,0.0,-0.166,0.878,normal
1778050673.436818,beam,101.34,3003,3,54.3,0.0,0.283,0.5,racing
1778050651.483722,beam,122.27,3498,3,55.47,0.0,0.473,-2.693,racing
1778050883.5870318,beam,86.66,2723,3,51.56,0.0,-0.377,1.717,racing
1778049986.5027397,beam,51.96,1796,3,23.02,0.0,-0.044,-1.191,normal
1778050993.810133,beam,84.87,3649,2,0.0,0.0,-0.133,-12.891,racing
1778050963.919609,beam,80.22,3645,2,89.06,0.0,1.405,2.611,racing
1778050049.6150684,beam,41.59,1675,3,21.43,0.0,-0.266,-1.974,normal
1778050074.9799583,beam,79.35,2324,3,26.19,0.0,0.113,-1.295,normal
1778049846.6614225,beam,81.67,2425,3,31.35,0.0,0.216,0.334,normal
1778050693.6819303,beam,30.82,2872,1,100.0,14.68,1.42,-0.531,racing
1778050969.709904,beam,73.49,2611,3,93.75,0.0,0.949,0.761,racing
1778050153.0573642,beam,61.91,1855,3,18.65,2.38,-0.146,0.974,normal
1778050568.3949163,beam,95.74,2763,3,32.94,0.0,-0.204,-2.057,racing
1778050509.2305207,beam,103.92,4553,2,100.0,0.0,0.908,-1.591,racing
1778050550.415996,beam,148.64,4148,3,58.2,0.0,0.093,1.3,racing
1778050266.1330554,beam,62.32,1781,3,14.29,0.0,0.506,0.606,normal
1778049898.7338223,beam,60.08,1833,3,19.44,0.0,0.063,-0.459,normal
1778050143.0883863,beam,74.71,1890,3,0.0,0.79,-1.222,-1.121,normal
1778049999.8521812,beam,83.99,2481,3,32.14,0.0,0.481,-1.594,normal
1778050194.815225,beam,50.35,1673,3,19.44,0.0,0.169,-0.33,normal
1778049815.8839962,beam,26.07,2028,2,33.73,0.0,0.851,0.94,normal
1778050494.1678789,beam,42.01,3606,1,100.0,0.0,2.137,-2.474,racing
1778049911.5814524,beam,70.26,2147,3,26.98,0.0,0.167,0.614,normal
1778050622.0516083,beam,70.0,1729,3,0.0,0.0,-0.667,-0.809,racing
1778050575.217306,beam,107.81,3232,3,79.3,0.0,0.675,0.543,racing
1778050258.994784,beam,50.25,1542,3,14.29,0.0,0.17,-1.14,normal
1778050583.4143174,beam,90.07,2579,3,29.36,0.0,0.008,2.498,racing
1778050705.049528,beam,85.35,3843,2,100.0,3.57,0.605,-3.208,racing
1778050276.9646072,beam,58.27,1730,3,15.87,0.0,-0.199,1.208,normal
1778049918.0795405,beam,74.11,2220,3,26.98,0.0,0.151,0.451,normal
1778050794.5473006,beam,71.27,2597,3,100.0,0.0,0.736,-1.335,racing
1778049919.0450137,beam,74.55,2224,3,26.59,0.0,0.073,-0.366,normal
1778050805.99447,beam,114.39,4974,2,100.0,0.0,0.13,5.146,racing
1778049915.9679923,beam,72.94,2197,3,26.98,0.0,0.124,-0.28,normal
1778049967.293331,beam,90.81,2421,3,0.0,0.0,-0.733,-4.609,normal
1778050809.8070247,beam,124.72,5388,2,100.0,0.0,0.647,-0.381,racing
1778049983.015949,beam,53.5,1624,3,15.08,0.0,-0.311,0.247,normal
1778050277.175648,beam,58.06,1717,3,15.87,0.0,-0.301,-0.349,normal
1778050606.706666,beam,93.45,4149,2,100.0,0.0,1.206,0.072,racing
1778050501.3986988,beam,70.5,3311,2,100.0,0.0,1.149,2.765,racing
1778050291.6340318,beam,57.64,1821,3,21.43,0.0,-0.086,-3.097,normal
1778049960.3214495,beam,90.04,2548,3,23.81,0.0,0.196,1.103,normal
1778050955.3152635,beam,100.8,2656,3,0.0,0.0,-0.85,0.234,racing
1778050544.820624,beam,148.74,4151,3,58.99,0.0,0.145,0.685,racing
1778050999.1265223,beam,58.88,1819,3,49.6,0.0,0.006,5.8,racing
1778050852.6471145,beam,130.42,3766,3,100.0,0.0,0.507,2.995,racing
1778050840.5357044,beam,107.82,4707,2,100.0,0.0,0.812,1.25,racing
1778049919.4828558,beam,74.75,2230,3,26.98,0.0,0.106,0.27,normal
1778050106.0200424,beam,87.79,2539,3,29.36,0.0,0.095,-0.141,normal
1778050816.4750936,beam,99.53,2642,3,0.0,52.34,-5.532,-2.353,racing
1778050548.1350086,beam,148.71,4149,3,58.59,0.0,0.075,1.091,racing
1778049992.0710323,beam,60.96,2073,3,32.14,0.0,0.761,0.2,normal
1778049953.090274,beam,83.68,2393,3,23.81,0.0,0.406,-0.318,normal
1778050227.029529,beam,72.3,2005,3,12.7,0.0,-0.093,1.326,normal
1778049963.1252708,beam,91.36,2580,3,23.81,0.0,0.109,-0.198,normal
1778050024.1625562,beam,87.3,2509,3,26.98,0.0,0.026,0.06,normal
1778050507.8144135,beam,98.51,4343,2,100.0,0.0,1.195,0.995,racing
1778050072.8622372,beam,78.48,2307,3,26.59,0.0,0.102,-0.154,normal
1778050158.423427,beam,46.07,772,3,0.0,36.51,-3.86,-0.094,normal
1778050034.971807,beam,70.48,1758,3,0.0,0.0,-0.954,6.259,normal
1778049909.3317468,beam,68.63,2117,3,26.98,0.0,0.21,-0.576,normal
1778050794.1106567,beam,69.94,2489,3,99.22,0.0,0.669,0.717,racing
1778050529.8409996,beam,138.39,3893,3,55.47,0.0,0.093,-1.186,racing
1778050269.8227985,beam,66.87,1879,3,13.49,0.0,0.138,0.852,normal
1778050862.563453,beam,56.37,2852,2,100.0,0.0,1.453,-1.607,racing
1778050290.5048387,beam,57.51,1818,3,20.63,0.0,0.069,-0.095,normal
1778049812.1676714,beam,0.77,744,1,0.0,0.0,0.696,-1.631,normal
1778050929.8867817,beam,99.73,2931,3,47.62,0.0,0.406,1.044,racing
1778050963.0691278,beam,77.02,2867,2,53.13,0.0,-0.231,-2.765,racing
1778050043.8182418,beam,49.1,1682,3,19.44,0.0,-0.316,4.129,normal
1778049904.7462728,beam,63.96,2040,3,26.98,0.0,0.31,-0.491,normal
1778050112.051988,beam,89.41,2578,3,29.36,0.0,0.053,-0.001,normal
1778050082.478715,beam,81.5,2360,3,25.4,0.0,0.083,0.474,normal
1778050834.8830564,beam,100.17,3074,3,81.25,0.0,0.599,-0.274,racing
1778050022.128473,beam,87.31,2509,3,26.98,0.0,0.021,0.125,normal
1778049987.0871062,beam,52.27,1882,3,26.98,0.0,0.128,-0.053,normal
1778050638.8777988,beam,97.82,2944,3,55.08,0.0,0.119,-1.069,racing
1778050022.0117276,beam,87.3,2509,3,26.98,0.0,0.007,-0.003,normal
1778050558.2147696,beam,66.52,1827,3,17.46,3.57,-0.283,2.534,racing
1778050995.460786,beam,70.99,2939,3,0.0,0.0,-0.745,2.306,racing
1778050613.122272,beam,66.65,2544,3,100.0,0.0,1.462,-0.736,racing
1778050111.9386697,beam,89.39,2577,3,29.36,0.0,0.053,-0.301,normal
1778049891.2975795,beam,76.05,1944,3,0.0,14.68,-1.949,10.659,normal
1778050786.1121025,beam,87.06,2587,3,36.51,0.0,0.308,0.622,racing
1778049817.7147782,beam,34.84,2096,2,35.71,0.0,1.209,-0.856,normal
1778050009.173943,beam,86.89,2538,3,31.35,0.0,0.161,-0.13,normal
1778050837.8707051,beam,104.23,3160,3,80.86,0.0,0.222,0.228,racing
1778050245.0996287,beam,62.12,1781,3,14.29,0.0,-0.16,-0.25,normal
1778050653.930663,beam,124.53,3550,3,54.69,0.0,0.206,2.319,racing
1778050697.4539418,beam,54.07,4477,1,100.0,3.57,1.673,-0.01,racing
1778050091.824805,beam,82.99,2411,3,26.98,0.0,0.067,1.805,normal
1778050118.9643612,beam,90.27,2578,3,26.98,0.0,0.004,-0.208,normal
1778049914.0479784,beam,71.79,2176,3,26.98,0.0,0.215,1.848,normal
1778050060.648738,beam,56.11,2231,3,44.05,0.0,0.751,-1.205,normal
1778049901.9432168,beam,61.12,1892,3,21.43,0.0,0.121,-0.646,normal
1778050297.765867,beam,60.16,1884,3,21.83,0.0,0.034,-1.435,normal
1778050792.6741076,beam,70.42,1923,3,8.73,0.0,-0.302,0.497,racing
1778050196.3647254,beam,51.67,1759,3,21.43,0.0,0.277,0.505,normal
1778049964.1263535,beam,91.69,2588,3,23.81,0.0,0.072,0.585,normal
1778050214.2385051,beam,66.85,2020,3,23.02,0.0,0.404,-0.657,normal
1778050807.8243427,beam,119.64,5184,2,100.0,0.0,0.695,-0.936,racing
1778049908.46777,beam,67.83,2104,3,26.98,0.0,0.286,0.933,normal
1778050589.893099,beam,84.87,2203,3,0.0,0.0,-0.976,-10.12,racing
1778050844.384039,beam,107.82,3546,3,71.09,0.0,0.732,4.153,racing
1778050875.917321,beam,114.22,4967,2,100.0,0.0,0.861,2.747,racing
1778050853.872361,beam,132.01,3801,3,100.0,0.0,0.386,-0.433,racing
1778050618.60407,beam,95.46,4105,3,62.11,0.0,0.353,-4.467,racing
1778050859.4654205,beam,46.11,2272,3,100.0,0.0,1.017,-0.411,racing
1778050017.1274548,beam,87.44,2512,3,26.98,0.0,-0.012,-0.122,normal
1778050816.0491407,beam,107.98,2856,3,0.0,0.0,-0.838,2.756,racing
1778049899.9458053,beam,60.29,1840,3,19.44,0.0,0.09,2.821,normal
1778050522.133282,beam,126.96,3381,3,0.0,0.0,-1.089,-0.464,racing
1778050939.0520723,beam,97.9,4196,2,48.02,0.0,0.001,8.641,racing
1778050818.7658598,beam,78.71,2033,3,0.0,33.33,-3.784,-6.899,racing
1778050879.019576,beam,116.64,4895,2,0.0,0.0,-1.8,14.621,racing
1778050316.986662,beam,16.18,772,1,0.0,27.78,-3.468,-3.141,normal
1778050100.5680604,beam,85.91,2484,3,27.78,0.0,0.072,0.029,normal
1778050913.1061454,beam,119.39,5174,2,100.0,0.0,0.695,-0.122,racing
1778050854.4470875,beam,132.77,3819,3,100.0,0.0,0.435,0.547,racing
1778050305.2745414,beam,64.25,2041,3,26.98,0.0,0.252,0.471,normal
1778049827.8147175,beam,60.67,2124,3,34.13,0.0,0.466,-0.273,normal
1778050704.5996788,beam,84.34,3801,2,100.0,0.0,1.465,2.343,racing
1778050035.308816,beam,69.43,1713,3,0.0,0.0,-0.954,0.29,normal
1778049939.0668566,beam,78.32,2289,3,25.4,0.0,0.272,2.365,normal
1778050037.2049932,beam,63.06,1737,3,10.71,0.0,-0.592,2.933,normal
1778050235.7417278,beam,67.67,1899,3,13.49,0.0,-0.108,0.704,normal
1778050310.422518,beam,52.4,1649,3,19.44,0.0,0.01,1.406,normal
1778050199.4798074,beam,54.38,1802,3,21.83,0.0,0.127,-1.707,normal
1778050893.702641,beam,99.6,4387,2,100.0,0.0,1.002,-0.394,racing
1778050897.9656155,beam,101.29,4240,2,0.0,0.0,-1.308,-3.896,racing
1778050770.3176384,beam,91.12,2725,3,42.06,0.0,0.14,-0.631,racing
1778050302.1915338,beam,61.88,1948,3,25.4,0.0,0.173,1.463,normal
1778050006.4981036,beam,86.54,2532,3,31.35,0.0,-0.077,-0.207,normal
1778050208.2794,beam,60.56,1907,3,22.62,0.0,0.046,-1.694,normal
1778049841.660669,beam,78.05,2343,3,30.55,0.0,0.231,2.133,normal
1778050035.1898894,beam,69.84,1729,3,0.0,0.0,-0.989,-3.144,normal
1778050992.1960535,beam,81.44,2743,3,100.0,0.0,0.799,2.08,racing
1778050241.224369,beam,64.43,1830,3,14.29,0.0,-0.261,0.034,normal
1778050300.5138652,beam,61.21,1917,3,23.02,0.0,0.146,0.275,normal
1778049871.5001688,beam,92.09,2646,3,30.16,0.0,0.155,1.203,normal
1778050178.8862517,beam,76.84,2011,3,1.98,0.0,-0.743,1.13,normal
1778050824.6565497,beam,73.97,2405,3,44.05,0.0,0.64,0.478,racing
1778049912.3107772,beam,70.77,2156,3,26.98,0.0,0.201,1.303,normal
1778051018.4736936,beam,51.99,1704,3,0.0,69.53,-19.143,48.683,racing
1778050723.473397,beam,128.71,3670,3,58.59,0.0,0.337,1.314,racing
1778050838.9870963,beam,104.04,4061,2,100.0,0.0,-0.462,0.792,racing
1778050898.0791442,beam,100.81,4218,2,0.0,0.0,-1.172,1.202,racing
1778050776.592636,beam,96.56,2841,3,43.65,0.0,0.328,0.219,racing
1778050293.058599,beam,58.21,1847,3,21.43,0.0,0.134,1.18,normal
1778050138.972328,beam,87.08,2261,3,0.0,0.0,-0.838,-0.616,normal
1778049826.178624,beam,57.62,2093,3,34.13,0.0,0.582,0.197,normal
1778050870.6929784,beam,95.94,4244,2,100.0,0.0,1.18,-0.183,racing
1778050104.3817732,beam,87.18,2530,3,29.76,0.0,0.15,0.71,normal
1778050777.8327177,beam,98.04,2875,3,43.25,0.0,0.373,1.038,racing
1778050176.9041996,beam,80.9,2204,3,9.52,0.0,-0.587,-0.212,normal
1778050838.86826,beam,104.24,3707,2,100.0,0.0,-0.557,0.807,racing
1778050585.831677,beam,93.5,2911,3,69.14,0.0,0.604,-0.067,racing
1778049879.0169635,beam,93.89,2689,3,30.16,0.0,0.065,-0.25,normal
1778051016.771155,beam,129.59,4184,3,0.0,0.0,-0.315,2.185,racing
1778049972.501519,beam,72.79,1823,3,0.0,0.0,-0.764,0.459,normal
1778050317.3340306,beam,11.88,768,1,0.0,28.57,-2.897,5.172,normal
1778050145.524772,beam,67.63,1756,3,6.75,2.78,-0.877,-2.802,normal
1778050077.4301171,beam,80.06,2341,3,26.59,0.0,0.133,1.449,normal
1778050552.2664764,beam,148.67,4148,3,58.2,0.0,-0.036,-0.383,racing
1778050184.7516427,beam,62.71,1546,3,1.59,0.0,-0.751,-0.779,normal
1778050734.0697007,beam,127.93,3412,3,5.16,0.0,-0.95,1.249,racing
1778049976.333048,beam,65.28,1784,3,8.73,0.0,-0.421,-1.673,normal
1778049978.6676114,beam,61.03,1666,3,7.54,0.0,-0.568,-0.058,normal
1778050935.3378258,beam,94.57,2700,3,29.76,0.0,0.027,-0.032,racing
1778050287.9436116,beam,56.52,1796,3,21.43,0.0,0.102,-0.175,normal
1778050838.085476,beam,104.43,3164,3,80.86,0.0,0.249,-0.224,racing
1778050309.885227,beam,53.0,767,3,0.0,0.0,-0.463,0.278,normal
1778049854.5651195,beam,86.48,2529,3,31.35,0.0,0.098,-0.695,normal
1778051012.1905289,beam,113.56,4938,2,98.83,0.0,1.227,0.648,racing
1778050776.391631,beam,96.33,2838,3,42.86,0.0,0.34,0.211,racing
1778050643.4653673,beam,100.43,2997,3,55.47,0.0,0.383,0.78,racing
1778050522.2403002,beam,126.58,3370,3,0.0,0.0,-1.008,0.759,racing
1778050918.8735452,beam,128.5,5098,3,65.24,0.0,0.35,1.73,racing
1778050898.9454567,beam,98.14,3586,3,0.0,0.0,-0.425,-2.236,racing
1778050877.6915035,beam,118.81,5153,2,100.0,0.0,0.751,1.352,racing
1778050261.350114,beam,53.54,1599,3,14.29,0.0,0.558,1.752,normal
1778050980.9430215,beam,110.33,3270,3,71.09,0.0,0.54,-0.37,racing
1778050720.0945425,beam,124.73,3620,3,62.11,0.0,0.764,6.069,racing
1778050577.7996235,beam,113.19,3349,3,79.3,0.0,0.572,1.108,racing
1778050775.8459983,beam,95.67,2828,3,44.05,0.0,0.432,0.06,racing
1778050077.6445074,beam,80.13,2342,3,26.59,0.0,0.055,-0.671,normal
1778050609.1588557,beam,104.21,4503,2,0.0,0.0,0.831,-4.866,racing
1778050004.1470633,beam,87.35,2550,3,31.35,0.0,-0.086,-0.723,normal
1778050950.9714024,beam,98.36,3031,3,78.12,0.0,0.626,0.091,racing
1778050997.8123038,beam,61.24,1215,3,0.0,0.0,-0.635,0.285,racing
1778049848.8956037,beam,83.14,2456,3,31.35,0.0,0.201,-0.053,normal
1778049958.7785754,beam,89.46,2533,3,23.81,0.0,-0.104,0.748,normal
1778050980.194557,beam,108.9,3231,3,68.75,0.0,0.556,0.484,racing
1778050870.9087665,beam,96.73,4275,2,100.0,0.0,0.974,-0.761,racing
1778050222.5246584,beam,77.3,1969,3,0.0,0.0,-0.588,1.167,normal
1778049847.929832,beam,82.53,2442,3,31.35,0.0,0.179,-0.305,normal
1778050905.9148667,beam,95.21,4191,2,72.66,0.0,1.072,0.582,racing
1778050141.3115697,beam,80.24,2059,3,0.0,0.0,-0.579,2.468,normal
1778050758.3468242,beam,113.06,3324,3,67.97,0.0,0.446,-0.364,racing
1778050272.2319987,beam,65.62,1574,3,0.0,0.0,-0.749,0.439,normal
1778050066.900074,beam,71.41,2391,3,44.05,0.0,0.604,0.374,normal
1778050726.3930752,beam,129.88,3661,3,49.6,0.0,0.204,1.781,racing
1778050763.7290397,beam,119.45,3358,3,36.9,0.0,-0.053,-0.375,racing
1778050284.0962462,beam,55.49,1703,3,17.06,0.0,0.026,0.438,normal
1778050212.5437868,beam,64.07,1982,3,23.02,0.0,0.452,0.44,normal
1778050284.7771883,beam,55.51,1697,3,17.46,0.0,-0.005,1.018,normal
1778051013.5195978,beam,119.45,5172,2,98.83,0.0,1.14,-1.13,racing
1778050916.9778695,beam,128.83,5555,2,100.0,0.0,0.476,-0.912,racing
1778050673.6413178,beam,101.61,3021,3,55.86,0.0,0.316,-1.078,racing
1778049991.9518456,beam,60.63,2066,3,31.35,0.0,0.737,-0.164,normal
1778049818.5002916,beam,38.18,2140,2,36.11,0.0,1.137,-0.041,normal
1778049947.4573808,beam,79.49,2302,3,24.21,0.0,0.052,0.219,normal
1778050626.4294977,beam,55.9,2448,3,100.0,0.0,1.025,-0.738,racing
1778050557.8828795,beam,67.12,1624,3,1.19,0.0,-0.784,-0.609,racing
1778050069.211861,beam,75.95,2457,3,44.05,0.0,0.371,-3.05,normal
1778050045.0333495,beam,46.73,1666,3,19.84,0.0,-0.477,-1.422,normal
1778049979.0090578,beam,60.23,1641,3,7.54,0.0,-0.671,0.611,normal
1778050830.4848368,beam,89.23,2863,3,80.86,0.0,0.71,-1.321,racing
1778049828.6971123,beam,62.21,2141,3,34.13,0.0,0.441,-0.646,normal
1778049864.548164,beam,89.95,2599,3,30.55,0.0,0.071,-0.074,normal
1778050666.744781,beam,113.05,3338,3,75.39,0.0,0.416,-2.208,racing
